,Tipo,Descripcion,Habitaciones,Banos,Area,Barrio,UPZ,Valor,Moneda,Precio,Precio_Millon,Valor_m2_Barrio,Valor_m2_Millon
2352,Casa,Casa en venta en Barrios Unidos,2,2,75,Barrios Unidos,Los Andes,$ 199.000.000,$,199000000,199.0,2.9599171141243064,2.6533333333333333
2353,Apartamento,Apartamento en venta en Barrios Unidos,2,2,60,Barrios Unidos,Los Andes,$ 350.000.000,$,350000000,350.0,2.9599171141243064,5.833333333333333
2354,Apartamento,Apartamento en venta en Pasadena ,2,2,64,Pasadena ,,$ 320.000.000,$,320000000,320.0,5.244227353463588,5.0
2355,Casa,Casa en venta en Barrios Unidos,3,3,128,Barrios Unidos,Los Andes,$ 311.000.000,$,311000000,311.0,2.9599171141243064,2.4296875
2356,Apartamento,Apartamento en venta en Barrios Unidos,3,2,105,Barrios Unidos,Los Andes,$ 380.000.000,$,380000000,380.0,2.9599171141243064,3.619047619047619
2357,Apartamento,Apartamento en venta en Barrios Unidos,2,1,36,Barrios Unidos,Los Andes,$ 100.000.000,$,100000000,100.0,2.9599171141243064,2.7777777777777777
2358,Apartamento,Apartamento en venta en Barrios Unidos,2,3,88,Barrios Unidos,Los Andes,$ 400.000.000,$,400000000,400.0,2.9599171141243064,4.545454545454546
2359,Apartamento,Apartamento en venta en Barrios Unidos,3,2,56,Barrios Unidos,Los Andes,$ 145.000.000,$,145000000,145.0,2.9599171141243064,2.5892857142857144
2360,Apartamento,Apartamento en venta en Barrios Unidos,1,2,70,Barrios Unidos,Los Andes,$ 474.500.000,$,474500000,474.5,2.9599171141243064,6.7785714285714285
2361,Apartamento,Apartamento en venta en Barrios Unidos,3,2,82,Barrios Unidos,Los Andes,$ 290.000.000,$,290000000,290.0,2.9599171141243064,3.5365853658536586
2362,Apartamento,Apartamento en venta en Barrios Unidos,3,2,87,Barrios Unidos,Los Andes,$ 343.000.000,$,343000000,343.0,2.9599171141243064,3.942528735632184
2363,Apartamento,Apartamento en venta en Santa Barbara,2,3,136,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 620.000.000,$,620000000,620.0,5.852628361947598,4.5588235294117645
2364,Apartamento,Apartamento en venta en Barrios Unidos,4,1,60,Barrios Unidos,Los Andes,$ 143.000.000,$,143000000,143.0,2.9599171141243064,2.3833333333333333
2365,Apartamento,Apartamento en venta en Castilla,3,2,70,Castilla,KENNEDY: Castilla + Bavaria,$ 330.000.000,$,330000000,330.0,3.4035893155258763,4.714285714285714
2366,Apartamento,Apartamento en venta en Barrios Unidos,3,3,60,Barrios Unidos,Los Andes,$ 197.000.000,$,197000000,197.0,2.9599171141243064,3.283333333333333
2367,Casa,Casa en venta en Teusaquillo,3,1,600,Teusaquillo,Teusaquillo,$ 1.500.000.000,$,1500000000,1500.0,3.975204301767717,2.5
2368,Apartamento,Apartamento en venta en Bella Suiza,1,2,58,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 498.431.000,$,498431000,498.431,6.2905507012394,8.593637931034483
2369,Apartamento,Apartamento en venta en Usaquén,3,3,106,Usaquén,Usaquén,$ 550.000.000,$,550000000,550.0,5.65558134903221,5.188679245283019
2370,Apartamento,Apartamento en venta en Santa Paula,3,4,118,Santa Paula,USAQUÉN: Country Club + Santa Bárbara,$ 650.000.000,$,650000000,650.0,6.486130972268628,5.508474576271187
2371,Apartamento,Apartamento en venta en Suba,3,2,74,Suba,Suba,$ 327.900.000,$,327900000,327.9,4.323720522957072,4.43108108108108
